run_id;fetched_at;spot_key;model_key;status;http_status;error_message;hours_written;nulls_replaced_by_zero;grid_latitude;grid_longitude;grid_elevation_m
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;pont_de_chavanay;GFS;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;portes_les_valence;AROMEHD;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;portes_les_valence;ARPEGE;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;portes_les_valence;ICONCH1;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;portes_les_valence;ICONCH2;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;portes_les_valence;ICON13KM;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;portes_les_valence;IFS;failed;;Réseau : _ssl.c:993: The handshake operation timed out;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;portes_les_valence;GFS;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;roche_de_glun;AROMEHD;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;roche_de_glun;ARPEGE;failed;;Réseau : _ssl.c:993: The handshake operation timed out;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;roche_de_glun;ICONCH1;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;roche_de_glun;ICONCH2;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;roche_de_glun;ICON13KM;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;roche_de_glun;IFS;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;roche_de_glun;GFS;failed;;Réseau : _ssl.c:993: The handshake operation timed out;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;st_alban_du_rhone;AROMEHD;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;st_alban_du_rhone;ARPEGE;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;st_alban_du_rhone;ICONCH1;failed;;Réseau : _ssl.c:993: The handshake operation timed out;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;st_alban_du_rhone;ICONCH2;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;st_alban_du_rhone;ICON13KM;failed;;Réseau : _ssl.c:993: The handshake operation timed out;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;st_alban_du_rhone;IFS;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
